,CB2010,ZipCode,Address,BldgClass,LandUse,OwnerType,OwnerName,LotArea,BldgArea,RetailArea,GarageArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,BldgFront,BldgDepth,LotType,BsmtCode,YearAlter1,XCoord,YCoord,ZoneMap,SHAPE_Leng,SHAPE_Area,Avg. listing price,Avg. sales price,Median sales price,Price per sqft,Trulia popularity,lat,lng
325,2002.0,10027,"160 WEST 124 STREET, New York",G1,10,,HARLEM PARK ASSOC. LL,10092,37600,0,37600,1,4,0,1,100,95,5,2,1910,998554,233597,6a,403.216275068,10155.8167192,2089466,1292666,1275000,1128,19,40.8078613,-73.94831289999999
326,2000.0,10027,"78 WEST 126 STREET, New York",G7,10,P,EVANGELICAL LUTHERAN,2498,0,0,0,0,0,0,0,0,0,5,5,0,999633,233642,6a,253.511015522,2590.85331476,2089466,1292666,1275000,1128,19,40.8081708,-73.9443455
327,2000.0,10027,"WEST 129 STREET, New York",G7,10,O,CITY OF NEW YORK,1998,0,0,0,0,0,0,0,0,0,5,5,0,1000636,234158,6a,247.31627700400003,2073.187158,2089466,1292666,1275000,1128,19,40.8129648,-73.9498725
328,2002.0,10027,"3 WEST 128 STREET, New York",G7,10,,3 W 128 LLC,3497,0,0,0,0,0,0,0,0,0,5,5,0,1000536,233919,6a,272.988885248,3565.68692736,2089466,1292666,1275000,1128,19,40.808725,-73.941186
329,2001.0,10027,"553 WEST 133 STREET, New York",G1,10,,THE TRUSTEES OF COLUM,20183,28656,0,14328,1,2,0,4,85,200,4,2,1926,996680,237629,6a,642.395690909,20465.5985482,2089466,1292666,1275000,1128,19,40.8189009,-73.955083
330,1007.0,10027,"2298 JOE DIMAGGIO HIGHWAY, New York",G7,10,,"2290 12TH AVENUE    ,",3666,0,0,0,0,0,0,0,0,0,3,5,0,995325,237661,5c,276.47643624,3924.65254501,2089466,1292666,1275000,1128,19,40.7754616,-73.9915197
331,2003.0,10027,"423 WEST 126 STREET, New York",G6,10,P,126 COLUMBIA TOWER 2,5881,0,0,0,0,0,0,0,0,0,4,5,0,996913,235435,6a,349.479031669,6132.93295297,2089466,1292666,1275000,1128,19,40.812902,-73.954228
332,1000.0,10027,"418 WEST 126 STREET, New York",G7,10,P,126 COLUMBIA TOWER 1,2575,0,0,0,0,0,0,0,0,0,5,5,0,996845,235235,6a,254.54551889799998,2625.54737003,2089466,1292666,1275000,1128,19,40.812332,-73.95449099999999
333,1000.0,10027,"416 WEST 126 STREET, New York",G7,10,P,126 COLUMBIA TOWER 1,2575,0,0,0,0,0,0,0,0,0,5,5,0,996860,235213,6a,255.162795886,2656.83707547,2089466,1292666,1275000,1128,19,40.812274,-73.95443999999999
334,1000.0,10027,"532 WEST 122 STREET, New York",G1,10,,TRUSTEES OF COLUMBIA,9092,40160,0,40160,1,4,0,1,100,86,5,2,2006,995171,234871,5c,401.056104914,10051.5475667,2089466,1292666,1275000,1128,19,40.8114463,-73.9604768
335,2001.0,10027,"547 WEST 133 STREET, New York",G1,10,,TRUSTEES OF COLUMBIA,7494,14238,0,14238,1,2,0,2,75,100,5,2,1970,996711,237521,6a,357.674313475,7804.17220919,2089466,1292666,1275000,1128,19,40.8186207,-73.9549633
336,1006.0,10027,"2290 JOE DIMAGGIO HIGHWAY, New York",G7,10,,2290 12TH AVENUE,23657,0,0,0,1,0,0,0,0,0,3,5,0,995206,237575,5c,692.616580298,24480.863553,2089466,1292666,1275000,1128,19,40.7754616,-73.9915197
337,1007.0,10027,"WEST 131 STREET, New York",G7,10,,2290 12TH AVENUE,12362,0,0,0,0,0,0,0,0,0,5,5,0,995252,237643,5c,538.966409444,12758.6405623,2089466,1292666,1275000,1128,19,40.8142863,-73.9492911
338,1000.0,10027,"412 WEST 126 STREET, New York",G1,10,P,126 COLUMBIA TOWER 1,5016,5016,0,5016,1,1,0,1,51,100,5,2,1925,996880,235182,6a,305.057882735,4913.09314322,2089466,1292666,1275000,1128,19,40.8121737,-73.9543745
339,1007.0,10027,"WEST 132 STREET, New York",G7,10,P,2290 12TH AVENUE    .,975,0,0,0,0,0,0,0,0,0,6,5,0,995309,237736,5c,178.159855635,994.564990182,2089466,1292666,1275000,1128,19,40.8145831,-73.9479443
340,1007.0,10027,"2298 12 AVENUE, New York",G7,10,P,"2290 12TH AVENUE    ,",20775,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5c,639.777703833,20239.6641738,2089466,1292666,1275000,1128,19,40.818998,-73.95999990000001
341,2003.0,10027,"427 WEST 126 STREET, New York",G6,10,,126 COLUMBIA TOWER 2,2222,0,0,0,1,0,0,0,0,0,5,5,0,996884,235460,6a,243.823747165,2295.44987776,2089466,1292666,1275000,1128,19,40.812967,-73.954334
342,2002.0,10027,"16 CONVENT AVENUE, New York",G7,10,P,"1116 COVENENT AVENUE,",7632,0,0,0,0,0,0,0,0,0,3,5,0,997140,235618,6a,449.020516032,10120.7800314,2089466,1292666,1275000,1128,19,40.8134,-73.95346599999999
343,1007.0,10027,"2302 JOE DIMAGGIO HIGHWAY, New York",G7,10,,2290 12TH AVENUE,6688,0,0,0,0,0,0,0,0,0,5,5,0,995355,237710,5c,335.141863509,6937.29310141,2089466,1292666,1275000,1128,19,40.7754616,-73.9915197
344,2002.0,10027,"415 WEST 127 STREET, New York",G1,10,,WEST 127 REALTY LLC,10500,20000,0,20000,1,2,0,1,101,100,5,2,2006,997013,235572,6a,413.342358494,10675.958605,2089466,1292666,1275000,1128,19,40.8132582,-73.95389089999999
345,1008.0,10027,"635 WEST 131 STREET, New York",G1,10,P,THE TRUSTEES OF COLUM,7494,16000,0,16000,1,2,0,2,75,95,5,0,2002,995761,237456,5c,348.33969058099996,7434.33132062,2089466,1292666,1275000,1128,19,40.8184461,-73.9584215
346,1000.0,10027,"420 WEST 126 STREET, New York",G7,10,P,126 COLUMBIA TOWER 1,2575,0,0,0,0,0,0,0,0,0,5,5,0,996831,235257,6a,254.14596456400002,2605.29122875,2089466,1292666,1275000,1128,19,40.812392,-73.954543
347,1008.0,10027,"641 WEST 131 STREET, New York",G1,10,,THE TRUSTEES OF COLUM,14988,17800,0,12800,1,2,0,1,150,100,5,5,1926,995663,237510,5c,496.939565615,14813.0429325,2089466,1292666,1275000,1128,19,40.818577,-73.958764
348,1002.0,10027,"489 WEST 130 STREET, New York",G7,10,P,LOGAN PLAZA LLC,2498,0,0,0,0,0,0,0,0,0,5,5,0,997100,236415,6a,250.00217653,2500.04353354,2089466,1292666,1275000,1128,19,40.815577,-73.953565
349,1000.0,10027,"422 WEST 126 STREET, New York",G7,10,P,126 COLUMBIA TOWER 1,1778,0,0,0,0,0,0,0,0,0,5,5,0,996823,235278,6a,231.437856641,1816.34688927,2089466,1292666,1275000,1128,19,40.812451,-73.954573
350,2002.0,10027,"555 WEST 131 STREET, New York",G1,10,,TRUSTEES OF COLUMBIA,7524,7800,0,7800,1,1,0,1,75,100,3,0,1925,996453,237072,6a,340.778302461,7006.31847258,2089466,1292666,1275000,1128,19,40.81738199999999,-73.9559149
351,1008.0,10027,"653 WEST 131 STREET, New York",G1,10,P,THE TRUSTEES OF COLUM,4996,4996,0,4996,1,1,0,1,50,100,5,0,1930,995575,237559,5c,299.768710264,5022.55304749,2089466,1292666,1275000,1128,19,40.8187295,-73.9590827
352,1002.0,10027,"161 WEST 132 STREET, New York",G1,10,P,2153 SECOND AVENUE LL,5995,22800,0,22800,1,4,0,1,60,95,5,2,1910,999640,235602,6a,322.994488351,6089.84322161,2089466,1292666,1275000,1128,19,40.81333900000001,-73.944395
353,4001.0,10028,"236 EAST 83 STREET, New York",G2,10,,GLEESON THOMAS M,2333,3291,0,2210,1,2,0,1,24,102,5,0,1920,996971,222018,9a,252.73454664099998,2271.44711753,5870669,1708656,1057500,1441,9,40.7760542,-73.9540706
354,6001.0,10028,"109 EAST 82 STREET, New York",G1,10,,CHAPLAND OWNERS LLC,5108,19432,0,19432,1,4,0,1,50,95,5,2,1983,995811,222540,8c,310.091703338,5261.21840913,5870669,1708656,1057500,1441,9,40.7775232,-73.9583056
355,6000.0,10028,"127 EAST 83 STREET, New York",G1,10,,83 SPECIAL,5227,20092,0,20092,1,4,0,2,51,102,5,1,1925,996104,222681,8c,324.676989567,5668.70978417,5870669,1708656,1057500,1441,9,40.7778734,-73.95719869999999
356,1001.0,10028,"115 EAST 84 STREET, New York",G1,10,P,BELMONT OWNERS LLC,5221,15207,0,15207,1,3,0,1,51,94,5,2,1905,996076,222998,8c,309.259701483,5256.40341178,5870669,1708656,1057500,1441,9,40.6261405,-74.03521110000001
357,3001.0,10029,"1561 LEXINGTON AVENUE, New York",G6,10,P,1559 LEXINGTON AVENUE,2375,0,0,0,0,0,0,0,0,0,5,5,0,998381,226406,6b,239.999949135,2374.99620523,1782598,887437,821000,984,29,40.788079,-73.948953
358,4002.0,10029,"152 EAST 106 STREET, New York",G7,10,P,PENNSYLVANIA HOLDING,2023,0,0,0,0,0,0,0,0,0,5,5,0,999143,227806,6b,214.282676428,2072.39929866,1782598,887437,821000,984,29,40.791928,-73.94621599999999
359,3001.0,10029,"1563 LEXINGTON AVENUE, New York",G6,10,P,1559 LEXINGTON AVENUE,2375,0,0,0,0,0,0,0,0,0,5,5,0,998393,226428,6b,240.003169755,2375.14661754,1782598,887437,821000,984,29,40.788137,-73.94891
360,4002.0,10029,"173 EAST 105 STREET, New York",G7,10,P,EDEN HILL CORP,2523,0,0,0,0,0,0,0,0,0,5,5,0,999306,227585,6b,259.575883635,2641.74633857,1782598,887437,821000,984,29,40.791334,-73.94561999999999
361,3001.0,10029,"1542 MADISON AVENUE, New York",G6,10,,1532 MADISON LLC,1190,0,0,0,0,0,0,0,0,0,5,5,0,997963,228080,6b,177.418224536,1219.0415679,1782598,887437,821000,984,29,40.79270169999999,-73.9504781
362,4000.0,10029,"177 EAST 107 STREET, New York",G7,10,P,ROSS AND ROSS LLC,1716,0,0,0,0,0,0,0,0,0,5,5,0,999576,228081,6b,239.10577465900002,1689.27024795,1782598,887437,821000,984,29,40.8012181,-73.96488219999999
363,5001.0,10029,"171 EAST 108 STREET, New York",G6,10,,ROSS AND ROSS LLC,1690,0,0,0,1,0,0,0,0,0,5,5,0,999655,228336,6b,239.62009624599997,1739.1622387,1782598,887437,821000,984,29,40.793391,-73.944345
364,4000.0,10029,"162 EAST 108 STREET, New York",G6,10,,TEAM PROPERTIES LLC,6863,0,0,0,0,0,0,0,0,0,5,5,0,999513,228233,6b,342.286078923,7026.58149636,1782598,887437,821000,984,29,40.793105,-73.94487
365,5001.0,10029,"159 EAST 108 STREET, New York",G7,10,P,ROSS AND ROSS LLC,1690,0,0,0,0,0,0,0,0,0,5,5,0,999568,228385,6b,239.620952095,1739.2098093,1782598,887437,821000,984,29,40.793526,-73.944664
366,3001.0,10029,"168 EAST 100 STREET, New York",G7,10,,"HDMI HOLDINGS, LLC",2523,0,0,0,0,0,0,0,0,0,5,5,0,998597,226304,6b,253.625011035,2491.05971764,1782598,887437,821000,984,29,40.7963841,-73.96804159999999
367,5001.0,10029,"161 EAST 108 STREET, New York",G7,10,P,ROSS AND ROSS LLC,1690,0,0,0,0,0,0,0,0,0,5,5,0,999583,228377,6b,239.62017517799998,1739.16627265,1782598,887437,821000,984,29,40.793503,-73.94461299999999
368,2002.0,10029,"341 EAST 99 STREET, New York",G1,10,X,HEALTH AND HOSPITALS,18678,37128,0,37128,1,2,0,1,185,100,5,0,1920,999773,225532,6b,582.87738952,19428.7408958,1782598,887437,821000,984,29,40.7856959,-73.9439419
369,5001.0,10029,"167 EAST 108 STREET, New York",G6,10,P,"1885 THIRD AVENUE,",1690,0,0,0,1,0,0,0,0,0,5,5,0,999627,228352,6b,242.620399156,1893.54209441,1782598,887437,821000,984,29,40.793436,-73.944451
370,1002.0,10029,"116 EAST 111 STREET, New York",G7,10,P,"BRIDGE, INC.",1682,0,0,0,0,0,0,0,0,0,5,5,0,999472,229157,6b,243.65968416599998,1761.2053141,1782598,887437,821000,984,29,40.7956239,-73.94501799999999
371,3001.0,10029,"1559 LEXINGTON AVENUE, New York",G6,10,P,1559 LEXINGTON AVENUE,2367,0,0,0,0,0,0,0,0,0,5,5,0,998369,226385,6b,238.22028096900002,2290.46130428,1782598,887437,821000,984,29,40.788021,-73.94899590000001
372,1002.0,10029,"144 EAST 111 STREET, New York",G7,10,P,GREATER HIGHWAY DELIV,2523,0,0,0,0,0,0,0,0,0,3,5,0,999689,229035,6b,264.939143823,2878.90259037,1782598,887437,821000,984,29,40.7953131,-73.9442392
373,3000.0,10029,"182 EAST 101 STREET, New York",G7,10,C,DCAS,2523,0,0,0,0,0,0,0,0,0,5,5,0,998615,226592,6b,255.731064475,2497.17252928,1782598,887437,821000,984,29,40.8070915,-73.6701384
374,5001.0,10029,"165 EAST 108 STREET, New York",G7,10,P,ROSS AND ROSS LLC,1690,0,0,0,1,0,0,0,0,0,5,5,0,999612,228361,6b,237.740464025,1642.45437965,1782598,887437,821000,984,29,40.793459,-73.94450499999999
375,5001.0,10029,"173 EAST 108 STREET, New York",G6,10,P,ROSS AND ROSS LLC,1690,0,0,0,0,0,0,0,0,0,5,5,0,999670,228328,6b,239.62040762200002,1739.20067716,1782598,887437,821000,984,29,40.793369,-73.94429300000002
376,5001.0,10029,"175 EAST 108 STREET, New York",G6,10,P,ROSS AND ROSS LLC,5096,0,0,0,0,0,0,0,0,0,5,5,0,999700,228312,6b,307.019616098,5207.23705298,1782598,887437,821000,984,29,40.793326,-73.94418399999999
377,3001.0,10029,"1534 MADISON AVENUE, New York",G6,10,P,1532 MADISON,2374,0,0,0,0,0,0,0,0,0,3,5,0,997926,228014,6b,215.638855202,2589.42643694,1782598,887437,821000,984,29,40.79251199999999,-73.950625
378,4000.0,10029,"175 EAST 107 STREET, New York",G7,10,P,ROSS AND ROSS LLC,1716,0,0,0,0,0,0,0,0,0,5,5,0,999561,228089,6b,241.56297363299998,1816.0239982,1782598,887437,821000,984,29,40.8011,-73.9648509
379,3001.0,10029,"113 EAST 106 STREET, New York",G7,10,,"WMDC ASSOCIATES, L.P.",2523,0,0,0,0,0,0,0,0,0,5,5,0,998932,228138,6b,256.678343091,2525.6916904,1782598,887437,821000,984,29,40.792851,-73.946972
380,2000.0,10029,"221 EAST 105 STREET, New York",G7,10,P,EAST 105 STREET LLC,4037,0,0,0,0,0,0,0,0,0,5,5,0,999725,227354,6b,279.701023235,3838.14833553,1782598,887437,821000,984,29,40.790697,-73.944113
381,3003.0,10029,"14 EAST 103 STREET, New York",G7,10,X,THE MOUNT SINAI HOSPI,7569,0,0,0,0,0,0,0,0,0,5,5,0,997607,227747,6b,354.013441929,7598.54080603,1782598,887437,821000,984,29,40.791771,-73.95176099999999
382,3001.0,10029,"154 EAST 100 STREET, New York",G6,10,P,1559 LEXINGTON AVENUE,2523,0,0,0,0,0,0,0,0,0,5,5,0,998442,226389,6b,259.98006449900004,2816.97215661,1782598,887437,821000,984,29,40.7963014,-73.96753830000002
383,3000.0,10029,"PARK AVENUE, New York",G7,10,C,HOUSING PRESERVATION,27853,0,0,0,0,0,0,0,0,0,3,5,0,998997,228460,6b,688.404295782,28455.8981136,1782598,887437,821000,984,29,40.8030699,-73.9403078
384,4000.0,10029,"169 EAST 107 STREET, New York",G7,10,,ROSS AND ROSS LLC,1716,0,0,0,0,0,0,0,0,0,5,5,0,999516,228114,6b,240.084984432,1739.79401299,1782598,887437,821000,984,29,40.801018,-73.96440799999999
385,3001.0,10029,"1536 MADISON AVENUE, New York",G6,10,P,1532 MADISON,1167,0,0,0,0,0,0,0,0,0,5,5,0,997939,228037,6b,177.018791942,1204.72004377,1782598,887437,821000,984,29,40.792573,-73.950581
386,3001.0,10029,"1538 MADISON AVENUE, New York",G6,10,P,1532 MADISON,2333,0,0,0,0,0,0,0,0,0,5,5,0,997951,228059,6b,208.598807787,2337.01127232,1782598,887437,821000,984,29,40.7926492,-73.9505147
387,2000.0,10029,"1507 LEXINGTON AVENUE, New York",G7,10,,"1504 ASSOCIATES, L.P.",2375,0,0,0,0,0,0,0,0,0,5,5,0,998092,225881,6b,242.001925367,2254.01615897,1782598,887437,821000,984,29,40.78665100000001,-73.950006
388,2002.0,10029,"1933 1 AVENUE, New York",G7,10,C,SANITATION,4092,0,0,0,0,0,0,0,0,0,3,5,0,999884,225435,6b,280.800943162,4068.41319462,1782598,887437,821000,984,29,40.785428,-73.943533
389,4000.0,10029,"173 EAST 107 STREET, New York",G7,10,P,TEAM PROPERTIES LLC,1716,0,0,0,1,0,0,0,0,0,5,5,0,999546,228098,6b,239.66861327,1718.30906158,1782598,887437,821000,984,29,40.8010214,-73.96464929999999
390,1000.0,10029,"156 EAST 105 STREET, New York",G1,10,P,PENTA TWO REALTY LLC,5046,17785,0,17785,1,4,0,1,50,96,5,2,1910,999088,227526,6b,305.291812053,5132.48489295,1782598,887437,821000,984,29,40.7911674,-73.9464146
391,3003.0,10029,"16 EAST 103 STREET, New York",G7,10,P,THE MOUNT SINAI HOSPI,3784,0,0,0,0,0,0,0,0,0,5,5,0,997655,227721,6b,282.813526072,3903.0727474,1782598,887437,821000,984,29,40.79169599999999,-73.951584
392,5001.0,10029,"169 EAST 108 STREET, New York",G6,10,,ROSS AND ROSS LLC,1690,0,0,0,0,0,0,0,0,0,5,5,0,999641,228344,6b,236.420680571,1574.52350523,1782598,887437,821000,984,29,40.7934119,-73.94439799999999
393,1002.0,10029,"128 EAST 111 STREET, New York",G7,10,P,GREATER HIGHWAY DELIV,4264,0,0,0,0,0,0,0,0,0,5,5,0,999565,229105,6b,297.459968049,4587.46645566,1782598,887437,821000,984,29,40.795485,-73.944688
394,3003.0,10029,"20 EAST 103 STREET, New York",G7,10,X,THE MOUNT SINAI HOSPI,3784,0,0,0,0,0,0,0,0,0,5,5,0,997688,227702,6b,282.812350941,3903.02625109,1782598,887437,821000,984,29,40.791645,-73.95146799999999
395,5001.0,10029,"163 EAST 108 STREET, New York",G7,10,P,ROSS AND ROSS LLC,1690,0,0,0,1,0,0,0,0,0,5,5,0,999597,228368,6b,239.620524696,1739.18344668,1782598,887437,821000,984,29,40.79348,-73.9445609
396,4000.0,10029,"171 EAST 107 STREET, New York",G7,10,P,ROSS AND ROSS LLC,1716,0,0,0,0,0,0,0,0,0,5,5,0,999531,228106,6b,240.67855582599998,1770.42333978,1782598,887437,821000,984,29,40.8010801,-73.9645292
397,3000.0,10029,"107 EAST 107 STREET, New York",G7,10,,LEX GARDENS II TP4 HO,5046,0,0,0,0,0,0,0,0,0,4,5,0,999068,228421,6b,462.362950575,5154.53644577,1782598,887437,821000,984,29,40.79362680000001,-73.9464814
398,5001.0,10029,"101 EAST 103 STREET, New York",G7,10,P,"TERRACE ON THE PARK,",2176,0,0,0,0,0,0,0,0,0,3,5,0,998391,227475,6b,203.999386902,2311.97857314,1782598,887437,821000,984,29,40.791083,-73.94890699999999
399,2001.0,10029,"11 EAST 115 STREET, New York",G7,10,P,11 EAST 115TH LLC,13624,0,0,0,0,0,0,0,0,0,5,5,0,999209,230679,6b,477.570659625,13977.4527824,1782598,887437,821000,984,29,40.79981799999999,-73.945979
400,3003.0,10029,"440 EAST 115 STREET, New York",G7,10,P,RAFAEL E. BAEZ,1682,0,0,0,0,0,0,0,0,0,5,5,0,1002342,228763,6b,236.240770907,1576.91798388,1782598,887437,821000,984,29,40.79454399999999,-73.93466599999999
401,3003.0,10029,"410 EAST 115 STREET, New York",G7,10,,410-412 E 115 ST DG L,3785,0,0,0,0,0,0,0,0,0,5,5,0,1002104,228894,6b,275.956856599,3617.90463504,1782598,887437,821000,984,29,40.7950987,-73.93539630000001
402,3000.0,10029,"310 EAST 106 STREET, New York",G7,10,P,SALIH MARC,2523,0,0,0,0,0,0,0,0,0,5,5,0,1000350,227126,6b,255.182725935,2527.84891111,1782598,887437,821000,984,29,40.7900599,-73.941861
403,3000.0,10029,"308 EAST 106 STREET, New York",G7,10,P,SALIH MARC,2523,0,0,0,1,0,0,0,0,0,5,5,0,1000328,227139,6b,256.631962077,2602.52069169,1782598,887437,821000,984,29,40.790094,-73.941941
404,5000.0,10029,"2 AVENUE, New York",G7,10,P,EAST 110TH STREET LLC,5050,0,0,0,0,0,0,0,0,0,5,5,0,1000591,227848,6b,304.879748194,5121.97883746,1782598,887437,821000,984,29,40.7649927,-73.9611583
405,3001.0,10029,"2013 3 AVENUE, New York",G2,10,P,AK PROPERTIES GROUP,11101,15600,0,15600,1,2,0,2,100,80,3,2,1957,1000265,228715,6b,429.33209387,11508.3230011,1782598,887437,821000,984,29,40.7944068,-73.9421089
406,3001.0,10029,"545 EAST 116 STREET, New York",G1,10,P,"TIAGO HOLDINGS, LLC",92136,617062,2795,614267,1,7,0,1,226,399,3,5,2007,1003200,228890,6b,1286.55603199,93748.7513154,1782598,887437,821000,984,29,40.7947534,-73.9318782
407,3003.0,10029,"446 EAST 115 STREET, New York",G7,10,P,3 X C REALTY CORP,2489,0,0,0,1,0,0,0,0,0,5,5,0,1002403,228729,6b,257.555086921,2672.22776705,1782598,887437,821000,984,29,40.794451,-73.93444699999999
408,2002.0,10029,"2129 1 AVENUE, New York",G7,10,P,2129 1ST AVENUE REALT,1875,0,0,0,0,0,0,0,0,0,5,5,0,1001230,227836,6b,206.816830237,1946.56233919,1782598,887437,821000,984,29,40.79201,-73.938683
409,2002.0,10029,"1943 1 AVENUE, New York",G7,10,C,SANITATION,8000,0,0,0,0,0,0,0,0,0,5,5,0,999933,225523,6b,360.639666332,8041.1996674,1782598,887437,821000,984,29,40.785671,-73.943358
410,3003.0,10029,"438 EAST 115 STREET, New York",G7,10,P,RAFAEL E BAEZ,1682,0,0,0,0,0,0,0,0,0,5,5,0,1002329,228770,6b,238.21621907099998,1678.4579139,1782598,887437,821000,984,29,40.794567,-73.93471800000002
411,2002.0,10029,"1937 1 AVENUE, New York",G7,10,P,1937 FIRST AVENUE LLC,4000,0,0,0,0,0,0,0,0,0,5,5,0,999904,225470,6b,280.640484436,4060.43049999,1782598,887437,821000,984,29,40.785526,-73.943462
412,2002.0,10029,"323 EAST 109 STREET, New York",G1,10,C,DEPARTMENT OF HEALTH,5046,4773,0,2523,1,1,0,1,25,100,4,2,1992,1000939,227984,6b,463.764988332,5244.66909797,1782598,887437,821000,984,29,40.7921905,-73.9398977
413,3001.0,10029,"2038 2 AVENUE, New York",G7,10,P,123 PLAZA LLC,1944,0,0,0,0,0,0,0,0,0,3,5,0,1000106,227004,6b,213.76943477700001,2118.52990337,1782598,887437,821000,984,29,40.789725,-73.94272099999999
414,1001.0,10029,"EAST 110 STREET, New York",G7,10,,,23673,0,0,0,0,0,0,0,0,0,4,5,0,1001614,227909,6b,631.997563246,23021.2437109,1782598,887437,821000,984,29,40.7944801,-73.94360809999999
415,2001.0,10029,"2244 2 AVENUE, New York",G7,10,P,LIAT REALTY MANAGEMEN,1600,0,0,0,0,0,0,0,0,0,5,5,0,1001458,229433,6b,203.71118633,1613.05789283,1782598,887437,821000,984,29,40.79639600000001,-73.937848
416,3000.0,10030,"WEST 135 STREET, New York",G7,10,C,POLICE DEPARTMENT,2498,0,0,0,0,0,0,0,0,0,5,5,0,999454,236643,6a,260.112322039,2626.40052868,1603327,823333,775000,885,24,40.81708450000001,-73.94791649999999
417,3000.0,10030,"WEST 135 STREET, New York",G7,10,C,POLICE DEPARTMENT,2498,0,0,0,0,0,0,0,0,0,5,5,0,999476,236631,6a,261.205213035,2683.8049612,1603327,823333,775000,885,24,40.81708450000001,-73.94791649999999
418,1000.0,10030,"2265 ADAM C POWELL BLVD, New York",G7,10,P,"BUF PLAZA, LLC",1875,0,0,0,0,0,0,0,0,0,5,5,0,999712,235875,6a,203.80491736099998,1832.26841107,1603327,823333,775000,885,24,40.814076,-73.944135
419,3001.0,10030,"WEST 141 STREET, New York",G7,10,P,"O.W.J.E. REALTY CO.,I",3500,0,0,0,0,0,0,0,0,0,5,5,0,999351,238479,6a,272.01004153400004,3472.14986466,1603327,823333,775000,885,24,40.8205915,-73.9444697
420,2000.0,10030,"673 ST NICHOLAS AVENUE, New York",G1,10,P,673 ST.NICHOLAS ASSOC,18700,38002,0,38002,1,2,0,1,228,91,5,2,1930,999325,239197,6a,629.406030061,20226.782324,1603327,823333,775000,885,24,40.8231137,-73.9455636
421,2000.0,10030,"691 ST NICHOLAS AVENUE, New York",G2,10,P,CONVENT/ST NICHOLAS L,15009,1176,0,1176,1,1,0,1,43,30,5,0,1910,999354,239369,6a,508.515488053,15416.4478719,1603327,823333,775000,885,24,40.823698,-73.94543399999999
422,2001.0,10030,"310 WEST 144 STREET, New York",G1,10,P,WORLD TOWER PARKING G,4996,18354,0,18354,1,4,0,1,50,90,5,5,1920,999933,238872,6a,302.12074530900003,5052.23502136,1603327,823333,775000,885,24,40.8223343,-73.9433344
423,2000.0,10030,"111 WEST 143 STREET, New York",G7,10,O,NEW YORK CITY HOUSING,4163,0,0,0,0,0,0,0,0,0,5,5,0,1001431,237922,6a,282.159687269,4159.63265798,1603327,823333,775000,885,24,40.8196837,-73.93793529999999
424,2001.0,10030,"123 WEST 138 STREET, New York",G7,10,P,121-123 138TH STREET,2598,0,0,0,0,0,0,0,0,0,5,5,0,1000650,236871,6a,256.821115981,2577.41912262,1603327,823333,775000,885,24,40.8167941,-73.9407581
425,2001.0,10030,"121 WEST 138 STREET, New York",G7,10,P,121-123 138TH STREET,2598,0,0,0,0,0,0,0,0,0,5,5,0,1000673,236859,6a,259.741535262,2728.53836077,1603327,823333,775000,885,24,40.8167593,-73.9406766
426,2001.0,10030,"119 WEST 138 STREET, New York",G7,10,P,119 WEST 138TH STREET,2598,0,0,0,0,0,0,0,0,0,5,5,0,1000695,236846,6a,258.282268933,2652.98409562,1603327,823333,775000,885,24,40.8167248,-73.9405956
427,3001.0,10031,"457 WEST 150 STREET, New York",G1,10,P,"CONVENT GARAGE, LLC",4996,19200,0,19200,1,4,0,2,50,96,5,2,1926,999732,240988,3b,306.496041656,5279.30258651,1654052,825637,840000,755,22,40.8281914,-73.94396669999999
428,1005.0,10031,"461 CONVENT AVENUE, New York",G7,10,P,UNILVERSAL HAGAR'S ET,2178,0,0,0,0,0,0,0,0,0,3,5,0,999865,240896,3b,258.66264872200003,2225.27338117,1654052,825637,840000,755,22,40.8278519,-73.9435568
429,1000.0,10031,"503 WEST 151 STREET, New York",G6,10,,AMSTERDAM MARKET HOLD,1873,0,0,0,0,0,0,0,0,0,5,5,0,999430,241443,3b,257.401197697,2068.87379246,1654052,825637,840000,755,22,40.829369,-73.94514410000001
430,3005.0,10031,"614 WEST 153 STREET, New York",G1,10,,"OMEE, LLC",9992,27000,0,27000,1,2,0,1,100,90,5,2,1924,998704,242271,3b,409.501186515,10480.1292589,1654052,825637,840000,755,22,40.8316791,-73.9477761
431,3005.0,10031,"623 WEST 152 STREET, New York",G1,10,P,VERIZON NEW YORK INC,24941,29642,0,29642,2,2,0,2,125,200,4,2,1926,998579,242282,3b,660.0782662619999,25565.2677776,1654052,825637,840000,755,22,40.831666,-73.948217
432,4002.0,10031,"845 ST NICHOLAS AVENUE, New York",G7,10,P,BRP DTH DEVELOPMENT L,1729,0,0,0,0,0,0,0,0,0,5,5,0,1000178,241334,3b,219.622019622,1763.30214215,1654052,825637,840000,755,22,40.829071,-73.942448
433,4002.0,10031,"847 ST NICHOLAS AVENUE, New York",G7,10,P,BRP DTH DEVELOPMENT L,1653,0,0,0,0,0,0,0,0,0,5,5,0,1000185,241352,3b,209.50888588400002,1613.09762944,1654052,825637,840000,755,22,40.8291169,-73.9424219
