	CB2010	ZipCode	Address	BldgClass	LandUse	OwnerType	OwnerName	LotArea	BldgArea	RetailArea	GarageArea	NumBldgs	NumFloors	UnitsRes	UnitsTotal	BldgFront	BldgDepth	LotType	BsmtCode	YearAlter1	XCoord	YCoord	ZoneMap	SHAPE_Leng	SHAPE_Area	Avg. listing price	Avg. sales price	Median sales price	Price per sqft	Trulia popularity	lat	lng
335	2001	10027	"547 WEST 133 STREET, New York"	G1	10		TRUSTEES OF COLUMBIA	7494	14238	0	14238	1	2	0	2	75	100	5	2	1970	996711	237521	6a	357.6743135	7804.172209	2089466	1292666	1275000	1128	19	40.8186207	-73.9549633
336	1006	10027	"2290 JOE DIMAGGIO HIGHWAY, New York"	G7	10		2290 12TH AVENUE	23657	0	0	0	1	0	0	0	0	0	3	5	0	995206	237575	5c	692.6165803	24480.86355	2089466	1292666	1275000	1128	19	40.7754616	-73.9915197
337	1007	10027	"WEST 131 STREET, New York"	G7	10		2290 12TH AVENUE	12362	0	0	0	0	0	0	0	0	0	5	5	0	995252	237643	5c	538.9664094	12758.64056	2089466	1292666	1275000	1128	19	40.8142863	-73.9492911
338	1000	10027	"412 WEST 126 STREET, New York"	G1	10	P	126 COLUMBIA TOWER 1	5016	5016	0	5016	1	1	0	1	51	100	5	2	1925	996880	235182	6a	305.0578827	4913.093143	2089466	1292666	1275000	1128	19	40.8121737	-73.9543745
339	1007	10027	"WEST 132 STREET, New York"	G7	10	P	2290 12TH AVENUE    .	975	0	0	0	0	0	0	0	0	0	6	5	0	995309	237736	5c	178.1598556	994.5649902	2089466	1292666	1275000	1128	19	40.8145831	-73.9479443
340	1007	10027	"2298 12 AVENUE, New York"	G7	10	P	"2290 12TH AVENUE    ,"	20775	0	0	0	0	0	0	0	0	0	5	5	0	0	0	5c	639.7777038	20239.66417	2089466	1292666	1275000	1128	19	40.818998	-73.9599999
341	2003	10027	"427 WEST 126 STREET, New York"	G6	10		126 COLUMBIA TOWER 2	2222	0	0	0	1	0	0	0	0	0	5	5	0	996884	235460	6a	243.8237472	2295.449878	2089466	1292666	1275000	1128	19	40.812967	-73.954334
342	2002	10027	"16 CONVENT AVENUE, New York"	G7	10	P	"1116 COVENENT AVENUE,"	7632	0	0	0	0	0	0	0	0	0	3	5	0	997140	235618	6a	449.020516	10120.78003	2089466	1292666	1275000	1128	19	40.8134	-73.953466
343	1007	10027	"2302 JOE DIMAGGIO HIGHWAY, New York"	G7	10		2290 12TH AVENUE	6688	0	0	0	0	0	0	0	0	0	5	5	0	995355	237710	5c	335.1418635	6937.293101	2089466	1292666	1275000	1128	19	40.7754616	-73.9915197
344	2002	10027	"415 WEST 127 STREET, New York"	G1	10		WEST 127 REALTY LLC	10500	20000	0	20000	1	2	0	1	101	100	5	2	2006	997013	235572	6a	413.3423585	10675.95861	2089466	1292666	1275000	1128	19	40.8132582	-73.9538909
345	1008	10027	"635 WEST 131 STREET, New York"	G1	10	P	THE TRUSTEES OF COLUM	7494	16000	0	16000	1	2	0	2	75	95	5	0	2002	995761	237456	5c	348.3396906	7434.331321	2089466	1292666	1275000	1128	19	40.8184461	-73.9584215
346	1000	10027	"420 WEST 126 STREET, New York"	G7	10	P	126 COLUMBIA TOWER 1	2575	0	0	0	0	0	0	0	0	0	5	5	0	996831	235257	6a	254.1459646	2605.291229	2089466	1292666	1275000	1128	19	40.812392	-73.954543
347	1008	10027	"641 WEST 131 STREET, New York"	G1	10		THE TRUSTEES OF COLUM	14988	17800	0	12800	1	2	0	1	150	100	5	5	1926	995663	237510	5c	496.9395656	14813.04293	2089466	1292666	1275000	1128	19	40.818577	-73.958764
348	1002	10027	"489 WEST 130 STREET, New York"	G7	10	P	LOGAN PLAZA LLC	2498	0	0	0	0	0	0	0	0	0	5	5	0	997100	236415	6a	250.0021765	2500.043534	2089466	1292666	1275000	1128	19	40.815577	-73.953565
349	1000	10027	"422 WEST 126 STREET, New York"	G7	10	P	126 COLUMBIA TOWER 1	1778	0	0	0	0	0	0	0	0	0	5	5	0	996823	235278	6a	231.4378566	1816.346889	2089466	1292666	1275000	1128	19	40.812451	-73.954573
350	2002	10027	"555 WEST 131 STREET, New York"	G1	10		TRUSTEES OF COLUMBIA	7524	7800	0	7800	1	1	0	1	75	100	3	0	1925	996453	237072	6a	340.7783025	7006.318473	2089466	1292666	1275000	1128	19	40.817382	-73.9559149
351	1008	10027	"653 WEST 131 STREET, New York"	G1	10	P	THE TRUSTEES OF COLUM	4996	4996	0	4996	1	1	0	1	50	100	5	0	1930	995575	237559	5c	299.7687103	5022.553047	2089466	1292666	1275000	1128	19	40.8187295	-73.9590827
352	1002	10027	"161 WEST 132 STREET, New York"	G1	10	P	2153 SECOND AVENUE LL	5995	22800	0	22800	1	4	0	1	60	95	5	2	1910	999640	235602	6a	322.9944884	6089.843222	2089466	1292666	1275000	1128	19	40.813339	-73.944395
353	4001	10028	"236 EAST 83 STREET, New York"	G2	10		GLEESON THOMAS M	2333	3291	0	2210	1	2	0	1	24	102	5	0	1920	996971	222018	9a	252.7345466	2271.447118	5870669	1708656	1057500	1441	9	40.7760542	-73.9540706
354	6001	10028	"109 EAST 82 STREET, New York"	G1	10		CHAPLAND OWNERS LLC	5108	19432	0	19432	1	4	0	1	50	95	5	2	1983	995811	222540	8c	310.0917033	5261.218409	5870669	1708656	1057500	1441	9	40.7775232	-73.9583056
355	6000	10028	"127 EAST 83 STREET, New York"	G1	10		83 SPECIAL	5227	20092	0	20092	1	4	0	2	51	102	5	1	1925	996104	222681	8c	324.6769896	5668.709784	5870669	1708656	1057500	1441	9	40.7778734	-73.9571987
356	1001	10028	"115 EAST 84 STREET, New York"	G1	10	P	BELMONT OWNERS LLC	5221	15207	0	15207	1	3	0	1	51	94	5	2	1905	996076	222998	8c	309.2597015	5256.403412	5870669	1708656	1057500	1441	9	40.6261405	-74.0352111
357	3001	10029	"1561 LEXINGTON AVENUE, New York"	G6	10	P	1559 LEXINGTON AVENUE	2375	0	0	0	0	0	0	0	0	0	5	5	0	998381	226406	6b	239.9999491	2374.996205	1782598	887437	821000	984	29	40.788079	-73.948953
358	4002	10029	"152 EAST 106 STREET, New York"	G7	10	P	PENNSYLVANIA HOLDING	2023	0	0	0	0	0	0	0	0	0	5	5	0	999143	227806	6b	214.2826764	2072.399299	1782598	887437	821000	984	29	40.791928	-73.946216
359	3001	10029	"1563 LEXINGTON AVENUE, New York"	G6	10	P	1559 LEXINGTON AVENUE	2375	0	0	0	0	0	0	0	0	0	5	5	0	998393	226428	6b	240.0031698	2375.146618	1782598	887437	821000	984	29	40.788137	-73.94891
360	4002	10029	"173 EAST 105 STREET, New York"	G7	10	P	EDEN HILL CORP	2523	0	0	0	0	0	0	0	0	0	5	5	0	999306	227585	6b	259.5758836	2641.746339	1782598	887437	821000	984	29	40.791334	-73.94562
361	3001	10029	"1542 MADISON AVENUE, New York"	G6	10		1532 MADISON LLC	1190	0	0	0	0	0	0	0	0	0	5	5	0	997963	228080	6b	177.4182245	1219.041568	1782598	887437	821000	984	29	40.7927017	-73.9504781
362	4000	10029	"177 EAST 107 STREET, New York"	G7	10	P	ROSS AND ROSS LLC	1716	0	0	0	0	0	0	0	0	0	5	5	0	999576	228081	6b	239.1057747	1689.270248	1782598	887437	821000	984	29	40.8012181	-73.9648822
363	5001	10029	"171 EAST 108 STREET, New York"	G6	10		ROSS AND ROSS LLC	1690	0	0	0	1	0	0	0	0	0	5	5	0	999655	228336	6b	239.6200962	1739.162239	1782598	887437	821000	984	29	40.793391	-73.944345
364	4000	10029	"162 EAST 108 STREET, New York"	G6	10		TEAM PROPERTIES LLC	6863	0	0	0	0	0	0	0	0	0	5	5	0	999513	228233	6b	342.2860789	7026.581496	1782598	887437	821000	984	29	40.793105	-73.94487
365	5001	10029	"159 EAST 108 STREET, New York"	G7	10	P	ROSS AND ROSS LLC	1690	0	0	0	0	0	0	0	0	0	5	5	0	999568	228385	6b	239.6209521	1739.209809	1782598	887437	821000	984	29	40.793526	-73.944664
366	3001	10029	"168 EAST 100 STREET, New York"	G7	10		"HDMI HOLDINGS, LLC"	2523	0	0	0	0	0	0	0	0	0	5	5	0	998597	226304	6b	253.625011	2491.059718	1782598	887437	821000	984	29	40.7963841	-73.9680416
367	5001	10029	"161 EAST 108 STREET, New York"	G7	10	P	ROSS AND ROSS LLC	1690	0	0	0	0	0	0	0	0	0	5	5	0	999583	228377	6b	239.6201752	1739.166273	1782598	887437	821000	984	29	40.793503	-73.944613
368	2002	10029	"341 EAST 99 STREET, New York"	G1	10	X	HEALTH AND HOSPITALS	18678	37128	0	37128	1	2	0	1	185	100	5	0	1920	999773	225532	6b	582.8773895	19428.7409	1782598	887437	821000	984	29	40.7856959	-73.9439419
369	5001	10029	"167 EAST 108 STREET, New York"	G6	10	P	"1885 THIRD AVENUE,"	1690	0	0	0	1	0	0	0	0	0	5	5	0	999627	228352	6b	242.6203992	1893.542094	1782598	887437	821000	984	29	40.793436	-73.944451
370	1002	10029	"116 EAST 111 STREET, New York"	G7	10	P	"BRIDGE, INC."	1682	0	0	0	0	0	0	0	0	0	5	5	0	999472	229157	6b	243.6596842	1761.205314	1782598	887437	821000	984	29	40.7956239	-73.945018
371	3001	10029	"1559 LEXINGTON AVENUE, New York"	G6	10	P	1559 LEXINGTON AVENUE	2367	0	0	0	0	0	0	0	0	0	5	5	0	998369	226385	6b	238.220281	2290.461304	1782598	887437	821000	984	29	40.788021	-73.9489959
372	1002	10029	"144 EAST 111 STREET, New York"	G7	10	P	GREATER HIGHWAY DELIV	2523	0	0	0	0	0	0	0	0	0	3	5	0	999689	229035	6b	264.9391438	2878.90259	1782598	887437	821000	984	29	40.7953131	-73.9442392
373	3000	10029	"182 EAST 101 STREET, New York"	G7	10	C	DCAS	2523	0	0	0	0	0	0	0	0	0	5	5	0	998615	226592	6b	255.7310645	2497.172529	1782598	887437	821000	984	29	40.8070915	-73.6701384
374	5001	10029	"165 EAST 108 STREET, New York"	G7	10	P	ROSS AND ROSS LLC	1690	0	0	0	1	0	0	0	0	0	5	5	0	999612	228361	6b	237.740464	1642.45438	1782598	887437	821000	984	29	40.793459	-73.944505
375	5001	10029	"173 EAST 108 STREET, New York"	G6	10	P	ROSS AND ROSS LLC	1690	0	0	0	0	0	0	0	0	0	5	5	0	999670	228328	6b	239.6204076	1739.200677	1782598	887437	821000	984	29	40.793369	-73.944293
376	5001	10029	"175 EAST 108 STREET, New York"	G6	10	P	ROSS AND ROSS LLC	5096	0	0	0	0	0	0	0	0	0	5	5	0	999700	228312	6b	307.0196161	5207.237053	1782598	887437	821000	984	29	40.793326	-73.944184
377	3001	10029	"1534 MADISON AVENUE, New York"	G6	10	P	1532 MADISON	2374	0	0	0	0	0	0	0	0	0	3	5	0	997926	228014	6b	215.6388552	2589.426437	1782598	887437	821000	984	29	40.792512	-73.950625
378	4000	10029	"175 EAST 107 STREET, New York"	G7	10	P	ROSS AND ROSS LLC	1716	0	0	0	0	0	0	0	0	0	5	5	0	999561	228089	6b	241.5629736	1816.023998	1782598	887437	821000	984	29	40.8011	-73.9648509
379	3001	10029	"113 EAST 106 STREET, New York"	G7	10		"WMDC ASSOCIATES, L.P."	2523	0	0	0	0	0	0	0	0	0	5	5	0	998932	228138	6b	256.6783431	2525.69169	1782598	887437	821000	984	29	40.792851	-73.946972
380	2000	10029	"221 EAST 105 STREET, New York"	G7	10	P	EAST 105 STREET LLC	4037	0	0	0	0	0	0	0	0	0	5	5	0	999725	227354	6b	279.7010232	3838.148336	1782598	887437	821000	984	29	40.790697	-73.944113
381	3003	10029	"14 EAST 103 STREET, New York"	G7	10	X	THE MOUNT SINAI HOSPI	7569	0	0	0	0	0	0	0	0	0	5	5	0	997607	227747	6b	354.0134419	7598.540806	1782598	887437	821000	984	29	40.791771	-73.951761
382	3001	10029	"154 EAST 100 STREET, New York"	G6	10	P	1559 LEXINGTON AVENUE	2523	0	0	0	0	0	0	0	0	0	5	5	0	998442	226389	6b	259.9800645	2816.972157	1782598	887437	821000	984	29	40.7963014	-73.9675383
383	3000	10029	"PARK AVENUE, New York"	G7	10	C	HOUSING PRESERVATION	27853	0	0	0	0	0	0	0	0	0	3	5	0	998997	228460	6b	688.4042958	28455.89811	1782598	887437	821000	984	29	40.8030699	-73.9403078
384	4000	10029	"169 EAST 107 STREET, New York"	G7	10		ROSS AND ROSS LLC	1716	0	0	0	0	0	0	0	0	0	5	5	0	999516	228114	6b	240.0849844	1739.794013	1782598	887437	821000	984	29	40.801018	-73.964408
385	3001	10029	"1536 MADISON AVENUE, New York"	G6	10	P	1532 MADISON	1167	0	0	0	0	0	0	0	0	0	5	5	0	997939	228037	6b	177.0187919	1204.720044	1782598	887437	821000	984	29	40.792573	-73.950581
386	3001	10029	"1538 MADISON AVENUE, New York"	G6	10	P	1532 MADISON	2333	0	0	0	0	0	0	0	0	0	5	5	0	997951	228059	6b	208.5988078	2337.011272	1782598	887437	821000	984	29	40.7926492	-73.9505147
387	2000	10029	"1507 LEXINGTON AVENUE, New York"	G7	10		"1504 ASSOCIATES, L.P."	2375	0	0	0	0	0	0	0	0	0	5	5	0	998092	225881	6b	242.0019254	2254.016159	1782598	887437	821000	984	29	40.786651	-73.950006
388	2002	10029	"1933 1 AVENUE, New York"	G7	10	C	SANITATION	4092	0	0	0	0	0	0	0	0	0	3	5	0	999884	225435	6b	280.8009432	4068.413195	1782598	887437	821000	984	29	40.785428	-73.943533
389	4000	10029	"173 EAST 107 STREET, New York"	G7	10	P	TEAM PROPERTIES LLC	1716	0	0	0	1	0	0	0	0	0	5	5	0	999546	228098	6b	239.6686133	1718.309062	1782598	887437	821000	984	29	40.8010214	-73.9646493
390	1000	10029	"156 EAST 105 STREET, New York"	G1	10	P	PENTA TWO REALTY LLC	5046	17785	0	17785	1	4	0	1	50	96	5	2	1910	999088	227526	6b	305.2918121	5132.484893	1782598	887437	821000	984	29	40.7911674	-73.9464146
391	3003	10029	"16 EAST 103 STREET, New York"	G7	10	P	THE MOUNT SINAI HOSPI	3784	0	0	0	0	0	0	0	0	0	5	5	0	997655	227721	6b	282.8135261	3903.072747	1782598	887437	821000	984	29	40.791696	-73.951584
392	5001	10029	"169 EAST 108 STREET, New York"	G6	10		ROSS AND ROSS LLC	1690	0	0	0	0	0	0	0	0	0	5	5	0	999641	228344	6b	236.4206806	1574.523505	1782598	887437	821000	984	29	40.7934119	-73.944398
393	1002	10029	"128 EAST 111 STREET, New York"	G7	10	P	GREATER HIGHWAY DELIV	4264	0	0	0	0	0	0	0	0	0	5	5	0	999565	229105	6b	297.459968	4587.466456	1782598	887437	821000	984	29	40.795485	-73.944688
394	3003	10029	"20 EAST 103 STREET, New York"	G7	10	X	THE MOUNT SINAI HOSPI	3784	0	0	0	0	0	0	0	0	0	5	5	0	997688	227702	6b	282.8123509	3903.026251	1782598	887437	821000	984	29	40.791645	-73.951468
395	5001	10029	"163 EAST 108 STREET, New York"	G7	10	P	ROSS AND ROSS LLC	1690	0	0	0	1	0	0	0	0	0	5	5	0	999597	228368	6b	239.6205247	1739.183447	1782598	887437	821000	984	29	40.79348	-73.9445609
396	4000	10029	"171 EAST 107 STREET, New York"	G7	10	P	ROSS AND ROSS LLC	1716	0	0	0	0	0	0	0	0	0	5	5	0	999531	228106	6b	240.6785558	1770.42334	1782598	887437	821000	984	29	40.8010801	-73.9645292
397	3000	10029	"107 EAST 107 STREET, New York"	G7	10		LEX GARDENS II TP4 HO	5046	0	0	0	0	0	0	0	0	0	4	5	0	999068	228421	6b	462.3629506	5154.536446	1782598	887437	821000	984	29	40.7936268	-73.9464814
398	5001	10029	"101 EAST 103 STREET, New York"	G7	10	P	"TERRACE ON THE PARK,"	2176	0	0	0	0	0	0	0	0	0	3	5	0	998391	227475	6b	203.9993869	2311.978573	1782598	887437	821000	984	29	40.791083	-73.948907
399	2001	10029	"11 EAST 115 STREET, New York"	G7	10	P	11 EAST 115TH LLC	13624	0	0	0	0	0	0	0	0	0	5	5	0	999209	230679	6b	477.5706596	13977.45278	1782598	887437	821000	984	29	40.799818	-73.945979
400	3003	10029	"440 EAST 115 STREET, New York"	G7	10	P	RAFAEL E. BAEZ	1682	0	0	0	0	0	0	0	0	0	5	5	0	1002342	228763	6b	236.2407709	1576.917984	1782598	887437	821000	984	29	40.794544	-73.934666
401	3003	10029	"410 EAST 115 STREET, New York"	G7	10		410-412 E 115 ST DG L	3785	0	0	0	0	0	0	0	0	0	5	5	0	1002104	228894	6b	275.9568566	3617.904635	1782598	887437	821000	984	29	40.7950987	-73.9353963
402	3000	10029	"310 EAST 106 STREET, New York"	G7	10	P	SALIH MARC	2523	0	0	0	0	0	0	0	0	0	5	5	0	1000350	227126	6b	255.1827259	2527.848911	1782598	887437	821000	984	29	40.7900599	-73.941861
403	3000	10029	"308 EAST 106 STREET, New York"	G7	10	P	SALIH MARC	2523	0	0	0	1	0	0	0	0	0	5	5	0	1000328	227139	6b	256.6319621	2602.520692	1782598	887437	821000	984	29	40.790094	-73.941941
404	5000	10029	"2 AVENUE, New York"	G7	10	P	EAST 110TH STREET LLC	5050	0	0	0	0	0	0	0	0	0	5	5	0	1000591	227848	6b	304.8797482	5121.978837	1782598	887437	821000	984	29	40.7649927	-73.9611583
405	3001	10029	"2013 3 AVENUE, New York"	G2	10	P	AK PROPERTIES GROUP	11101	15600	0	15600	1	2	0	2	100	80	3	2	1957	1000265	228715	6b	429.3320939	11508.323	1782598	887437	821000	984	29	40.7944068	-73.9421089
406	3001	10029	"545 EAST 116 STREET, New York"	G1	10	P	"TIAGO HOLDINGS, LLC"	92136	617062	2795	614267	1	7	0	1	226	399	3	5	2007	1003200	228890	6b	1286.556032	93748.75132	1782598	887437	821000	984	29	40.7947534	-73.9318782
407	3003	10029	"446 EAST 115 STREET, New York"	G7	10	P	3 X C REALTY CORP	2489	0	0	0	1	0	0	0	0	0	5	5	0	1002403	228729	6b	257.5550869	2672.227767	1782598	887437	821000	984	29	40.794451	-73.934447
408	2002	10029	"2129 1 AVENUE, New York"	G7	10	P	2129 1ST AVENUE REALT	1875	0	0	0	0	0	0	0	0	0	5	5	0	1001230	227836	6b	206.8168302	1946.562339	1782598	887437	821000	984	29	40.79201	-73.938683
409	2002	10029	"1943 1 AVENUE, New York"	G7	10	C	SANITATION	8000	0	0	0	0	0	0	0	0	0	5	5	0	999933	225523	6b	360.6396663	8041.199667	1782598	887437	821000	984	29	40.785671	-73.943358
410	3003	10029	"438 EAST 115 STREET, New York"	G7	10	P	RAFAEL E BAEZ	1682	0	0	0	0	0	0	0	0	0	5	5	0	1002329	228770	6b	238.2162191	1678.457914	1782598	887437	821000	984	29	40.794567	-73.934718
411	2002	10029	"1937 1 AVENUE, New York"	G7	10	P	1937 FIRST AVENUE LLC	4000	0	0	0	0	0	0	0	0	0	5	5	0	999904	225470	6b	280.6404844	4060.4305	1782598	887437	821000	984	29	40.785526	-73.943462
412	2002	10029	"323 EAST 109 STREET, New York"	G1	10	C	DEPARTMENT OF HEALTH	5046	4773	0	2523	1	1	0	1	25	100	4	2	1992	1000939	227984	6b	463.7649883	5244.669098	1782598	887437	821000	984	29	40.7921905	-73.9398977
413	3001	10029	"2038 2 AVENUE, New York"	G7	10	P	123 PLAZA LLC	1944	0	0	0	0	0	0	0	0	0	3	5	0	1000106	227004	6b	213.7694348	2118.529903	1782598	887437	821000	984	29	40.789725	-73.942721
414	1001	10029	"EAST 110 STREET, New York"	G7	10			23673	0	0	0	0	0	0	0	0	0	4	5	0	1001614	227909	6b	631.9975632	23021.24371	1782598	887437	821000	984	29	40.7944801	-73.9436081
415	2001	10029	"2244 2 AVENUE, New York"	G7	10	P	LIAT REALTY MANAGEMEN	1600	0	0	0	0	0	0	0	0	0	5	5	0	1001458	229433	6b	203.7111863	1613.057893	1782598	887437	821000	984	29	40.796396	-73.937848
416	3000	10030	"WEST 135 STREET, New York"	G7	10	C	POLICE DEPARTMENT	2498	0	0	0	0	0	0	0	0	0	5	5	0	999454	236643	6a	260.112322	2626.400529	1603327	823333	775000	885	24	40.8170845	-73.9479165
417	3000	10030	"WEST 135 STREET, New York"	G7	10	C	POLICE DEPARTMENT	2498	0	0	0	0	0	0	0	0	0	5	5	0	999476	236631	6a	261.205213	2683.804961	1603327	823333	775000	885	24	40.8170845	-73.9479165
418	1000	10030	"2265 ADAM C POWELL BLVD, New York"	G7	10	P	"BUF PLAZA, LLC"	1875	0	0	0	0	0	0	0	0	0	5	5	0	999712	235875	6a	203.8049174	1832.268411	1603327	823333	775000	885	24	40.814076	-73.944135
419	3001	10030	"WEST 141 STREET, New York"	G7	10	P	"O.W.J.E. REALTY CO.,I"	3500	0	0	0	0	0	0	0	0	0	5	5	0	999351	238479	6a	272.0100415	3472.149865	1603327	823333	775000	885	24	40.8205915	-73.9444697
420	2000	10030	"673 ST NICHOLAS AVENUE, New York"	G1	10	P	673 ST.NICHOLAS ASSOC	18700	38002	0	38002	1	2	0	1	228	91	5	2	1930	999325	239197	6a	629.4060301	20226.78232	1603327	823333	775000	885	24	40.8231137	-73.9455636
421	2000	10030	"691 ST NICHOLAS AVENUE, New York"	G2	10	P	CONVENT/ST NICHOLAS L	15009	1176	0	1176	1	1	0	1	43	30	5	0	1910	999354	239369	6a	508.5154881	15416.44787	1603327	823333	775000	885	24	40.823698	-73.945434
422	2001	10030	"310 WEST 144 STREET, New York"	G1	10	P	WORLD TOWER PARKING G	4996	18354	0	18354	1	4	0	1	50	90	5	5	1920	999933	238872	6a	302.1207453	5052.235021	1603327	823333	775000	885	24	40.8223343	-73.9433344
423	2000	10030	"111 WEST 143 STREET, New York"	G7	10	O	NEW YORK CITY HOUSING	4163	0	0	0	0	0	0	0	0	0	5	5	0	1001431	237922	6a	282.1596873	4159.632658	1603327	823333	775000	885	24	40.8196837	-73.9379353
424	2001	10030	"123 WEST 138 STREET, New York"	G7	10	P	121-123 138TH STREET	2598	0	0	0	0	0	0	0	0	0	5	5	0	1000650	236871	6a	256.821116	2577.419123	1603327	823333	775000	885	24	40.8167941	-73.9407581
425	2001	10030	"121 WEST 138 STREET, New York"	G7	10	P	121-123 138TH STREET	2598	0	0	0	0	0	0	0	0	0	5	5	0	1000673	236859	6a	259.7415353	2728.538361	1603327	823333	775000	885	24	40.8167593	-73.9406766
426	2001	10030	"119 WEST 138 STREET, New York"	G7	10	P	119 WEST 138TH STREET	2598	0	0	0	0	0	0	0	0	0	5	5	0	1000695	236846	6a	258.2822689	2652.984096	1603327	823333	775000	885	24	40.8167248	-73.9405956
427	3001	10031	"457 WEST 150 STREET, New York"	G1	10	P	"CONVENT GARAGE, LLC"	4996	19200	0	19200	1	4	0	2	50	96	5	2	1926	999732	240988	3b	306.4960417	5279.302587	1654052	825637	840000	755	22	40.8281914	-73.9439667
428	1005	10031	"461 CONVENT AVENUE, New York"	G7	10	P	UNILVERSAL HAGAR'S ET	2178	0	0	0	0	0	0	0	0	0	3	5	0	999865	240896	3b	258.6626487	2225.273381	1654052	825637	840000	755	22	40.8278519	-73.9435568
429	1000	10031	"503 WEST 151 STREET, New York"	G6	10		AMSTERDAM MARKET HOLD	1873	0	0	0	0	0	0	0	0	0	5	5	0	999430	241443	3b	257.4011977	2068.873792	1654052	825637	840000	755	22	40.829369	-73.9451441
430	3005	10031	"614 WEST 153 STREET, New York"	G1	10		"OMEE, LLC"	9992	27000	0	27000	1	2	0	1	100	90	5	2	1924	998704	242271	3b	409.5011865	10480.12926	1654052	825637	840000	755	22	40.8316791	-73.9477761
431	3005	10031	"623 WEST 152 STREET, New York"	G1	10	P	VERIZON NEW YORK INC	24941	29642	0	29642	2	2	0	2	125	200	4	2	1926	998579	242282	3b	660.0782663	25565.26778	1654052	825637	840000	755	22	40.831666	-73.948217
432	4002	10031	"845 ST NICHOLAS AVENUE, New York"	G7	10	P	BRP DTH DEVELOPMENT L	1729	0	0	0	0	0	0	0	0	0	5	5	0	1000178	241334	3b	219.6220196	1763.302142	1654052	825637	840000	755	22	40.829071	-73.942448
433	4002	10031	"847 ST NICHOLAS AVENUE, New York"	G7	10	P	BRP DTH DEVELOPMENT L	1653	0	0	0	0	0	0	0	0	0	5	5	0	1000185	241352	3b	209.5088859	1613.097629	1654052	825637	840000	755	22	40.8291169	-73.9424219
434	4002	10031	"841 ST NICHOLAS AVENUE, New York"	G7	10	P	BRP DTH DEVELOPMENT L	1881	0	0	0	0	0	0	0	0	0	3	5	0	1000163	241299	3b	234.1261058	1815.105271	1654052	825637	840000	755	22	40.828975	-73.9425009
435	4002	10031	"843 ST NICHOLAS AVENUE, New York"	G7	10	P	BRP DTH DEVELOPMENT L	1805	0	0	0	0	0	0	0	0	0	5	5	0	1000170	241317	3b	226.5947755	1773.881911	1654052	825637	840000	755	22	40.829022	-73.942475
436	2000	10032	"630 WEST 160 STREET, New York"	G1	10		PRESBYTERIAN HOSPTLET	12500	48400	0	48400	1	4	0	1	100	125	5	2	1985	999402	243997	3b	457.8427728	12990.14497	953757	573250	619000	733	27	40.8363992	-73.9452463
437	5001	10032	"115 FT WASHINGTON AVENUE, New York"	G1	10	X	ROYAL CHARTER PROPERT	195350	527604	0	527604	3	8	0	1	185	293	4	0	2001	999680	245314	3b	1812.105531	198696.0659	953757	573250	619000	733	27	40.8397849	-73.9440134
438	6001	10032	"531 WEST 159 STREET, New York"	G6	10	P	RESIDENTIAL INDUSTRIE	7494	0	0	0	0	0	0	0	0	0	5	5	0	1000241	243427	3b	352.0859214	7545.037319	953757	573250	619000	733	27	40.834815	-73.9421969
439	6001	10032	"WEST 160 STREET, New York"	G7	10	P	MERRICK CAPITAL CORP.	1532	0	0	0	0	0	0	0	0	0	5	5	0	1000200	243567	3b	238.1917082	1633.331351	953757	573250	619000	733	27	40.8353155	-73.9420581
440	4001	10032	"519 WEST 161 STREET, New York"	G1	10		HAMP PARK LLC	4996	19984	0	19984	1	4	0	2	50	96	5	0	1917	1000504	243876	3b	302.6325489	5050.554822	953757	573250	619000	733	27	40.8360817	-73.9412774
441	1001	10032	"WEST 163 STREET, New York"	G7	10	P	465 WEST 163 STREET L	2813	0	0	0	0	0	0	0	0	0	5	5	0	1001240	244044	3b	277.0415179	2890.827081	953757	573250	619000	733	27	40.8357065	-73.9373741
442	1001	10032	"463 WEST 163 STREET, New York"	G7	10	O	DEPARTMENT OF CORRECT	2813	0	0	0	0	0	0	0	0	0	5	5	0	1001263	244031	3b	275.8393767	2822.979069	953757	573250	619000	733	27	40.836466	-73.938516
443	1001	10032	"461 WEST 163 STREET, New York"	G7	10	O	DEPARTMENT OF CORRECT	2813	0	0	0	0	0	0	0	0	0	5	5	0	1001284	244019	3b	275.8394915	2822.976837	953757	573250	619000	733	27	40.836433	-73.9384369
444	4001	10032	"528 WEST 162 STREET, New York"	G1	10	P	528 W 162 LLC	9992	29776	0	29776	1	3	0	1	100	99	5	2	1914	1000467	244014	3b	407.4357103	10368.89419	953757	573250	619000	733	27	40.8364422	-73.9413948
445	1005	10032	"460 WEST 166 STREET, New York"	G7	10	P	"SAND REALTY GROUP, IN"	4142	0	0	0	0	0	0	0	0	0	5	5	0	1001622	244565	3b	307.1098861	4352.707245	953757	573250	619000	733	27	40.837931	-73.937209
446	1005	10032	"467 WEST 165 STREET, New York"	G7	10	P	S & H EDGECOMBE CORP	1290	0	0	0	0	0	0	0	0	0	5	5	0	1001613	244460	3b	170.2022372	1299.982874	953757	573250	619000	733	27	40.8376469	-73.937247
447	1005	10032	"WEST 166 STREET, New York"	G7	10	P	"SAND REALTY GROUP, IN"	2600	0	0	0	0	0	0	0	0	0	5	5	0	1001595	244582	3b	274.52792	2889.405882	953757	573250	619000	733	27	40.836104	-73.929255
